video_id,video_baslik,keyword,yorum,begeni,yanit_sayisi,tarih,kanal,temiz_yorum,duygu,duygu_skor,lda_konu,lda_skor
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Memnun oldum ben bunu 3d gözlükte yaşadım kendimi  ilk salön ve sonra kendimi balkonun demirinde oturmuş bir şekilde buldun,1,0,,@NazmiyeKlc-on1nj,memn gözlük yaşadı kendi ilk salö sonra kendi balko demir otur şekil bul,Nötr,0.5,3,0.4531
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Başım döndü sanki.,0,0,,@chessatranc8875,baş,Nötr,0.5,3,0.4235
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Ya bende gözlük var ama ekranda gözlük simgesi yok,3,0,,@cemreyldrm8676,gözlük ekra gözlük simges,Nötr,0.5,3,0.4942
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Sanal gözlükle izledim tam kusucaktım tam zamanında bitti 😂,0,0,,@AysunOyunda1905,sanal gözlük izledi kusucak zaman bit pozitif,Pozitif,0.67,3,0.5522
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Ben alışkın oldum için VR gözlüğü ile izledim ama çıktım yere düştüm,0,0,,@Emirali929,alışk gözlük izledi çık yer düş,Nötr,0.5,3,0.6041
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,360 baş dönmesi aynı eşittir bana ya,1,0,,@furkanduman3923,baş dönmes aynı eşit,Nötr,0.5,3,0.687
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Birdaha o gözlüğu kullanmıycam. (Başım döndü),0,0,,@mrv0ix2,birdah gözlüğu kullanmıyca baş,Nötr,0.5,1,0.4969
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Özlemişim be,0,0,,@NoXiNFoCuS,özlemiş,Nötr,0.5,2,0.2513
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Abi o değilde bu sağa sola eydirme süper olmuş,0,0,,@resulfetullazade935,sak sol eydirme süper,Pozitif,0.67,5,0.6651
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Gerçekmiş gibi oldu lan gerçekten basın donuyor,1,0,,@aysekeskin5363,gerçek gerçek donuyor,Nötr,0.5,5,0.598
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Abi senin kanalıni çok seviyorum bize misvak hakkında bilgi verebilirmisin misvak nasıl kullanılır diye herşey için teşekkür ederim...,1,0,,@enesberhus2400,kanalıni seviyor misvak hakk bilgi verebilirmi misvak kullanılır herşey teşekkür eder,Pozitif,0.67,4,0.651
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Vr gözlük ne bilmiyorum ama Xaiomi telefonda telefonu etrafa tutunca kendi kendine geziyor ve harika,0,0,,@adilebagc3282,gözlük bilmiyor xaiom telefo telefo etraf tut kendi geziyor harik,Nötr,0.5,2,0.4762
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,"Bana korku videosu Gibi
 geldi.Titredim bir anda.",1,0,,@ipeksarsar3885,korku videos gel titredi,Nötr,0.5,4,0.4642
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Şuan basım dönüyor kolumda ağriyor,0,0,,@ahmetkayakesen5650,bas dönüyor kol ağriyor,Nötr,0.5,4,0.4582
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Çok teşekkür ederim korona günlerinde eğlendim,1,0,,@cansu1586,teşekkür eder koro gün eğle,Pozitif,0.67,4,0.5132
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,İkide bir yere çarpıyor sanıyom😂,1,0,,@ibrahimtuc387,yer çarpıyor sanıyo pozitif,Pozitif,0.67,6,0.3139
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Çokkkkkk teşekkür ederim aşırı sıkılıyordum hayatıma renk kattınız değişik bir deneyim oldu,16,1,,@zeynepunsal6760,çokkkkkk teşekkür eder aşır sıkılıyor hayat renk kat değişik,Pozitif,0.67,3,0.4332
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Ayy durdudurun bunu midem bulandı başım dondu inecek var,1,0,,@turanidrisov,ayy durdudur mide bula baş inecek,Nötr,0.5,1,0.7298
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Biraz korku filmi gibi kenardaki lavın içine düşüyo sandım,0,0,,@proteysn12,biraz korku filmi kenar lav düşüyo,Nötr,0.5,4,0.3448
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,BUNE YAAA İLK BAŞTA BAŞLADIĞI AN ÇOK EYLENDİM ÇOK GÜZEL,5,0,,@nilgunerhan7190,bune yaa baş başladik eyle güzel,Pozitif,0.67,5,0.3312
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Sinamaya gideceğinize bunu izleyin,1,0,,@Aslihanbarutt,sinama gidecek izley,Nötr,0.5,3,0.3646
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Mükemmel bir deneyimdi,0,0,,@starfiregirl8843,mükemmel deney,Pozitif,0.67,3,0.3645
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Benim gözlüğüm yok ekranı kaydıra kaydıra izliyorum😭😭😭😭,1,0,,@leylaguzey1984,gözlük ekra kaydır kaydır izliyor negatif negatif negatif negatif,Negatif,0.67,1,0.5795
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,VR GÖZLÜĞÜ İLE MÜQ OLUYO,1,0,,@diyonex-sosyalicerikplatfo3591,gözlük müq oluyo,Nötr,0.5,3,0.6981
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,ALLAHIM maa yardım ett izlerken başım döndü korktum tuğla fln düştüğünde,0,0,,@ozumlyrics,maa yar ett baş korkt tuk fln düştük,Nötr,0.5,5,0.3716
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Vallahi o lav üstümüze dökülecek diye öldüm öldüm dirildim,0,0,,@lisaxlisa7137,vallahi lav üst dökülecek diril,Nötr,0.5,2,0.3788
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,lan telden oradan cikmak iseyince videoyu hareket ettirince hareket ediyo ohaaa,0,0,,@alidugan478,tel ora cikmak isey hareket ettir hareket ediyo ohaa,Nötr,0.5,5,0.4622
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Hız treni değil de korku treni gibi olmuş,0,0,,@Trataum,hız tre korku tre,Nötr,0.5,4,0.5551
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Aaaaa kalp krizi geçiriyorum özellikle mağra kısmında bir şey çıksa bütün ülke felç,1,1,,@zehra462,aaaa kalp kriz geçiriyor özellik mağra kısm çık ülke felç,Nötr,0.5,2,0.5454
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,"Yaav bu nasıl video. Bi anda adrenaalin patlaması yaşadım.
(Recep ivedik abiden çaldım😊😊)",1,0,,@sameettt_19,yaav adrenaal patlamas yaşadı recep ivedik çal pozitif pozitif,Pozitif,0.67,6,0.3226
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,efsane olmuş ama başım döndü,0,0,,@cnarefetolon269,efsa baş,Nötr,0.5,5,0.5536
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Keşke o bileti almasaydık,0,0,,@metinguney1732,keşke bilet almas,Nötr,0.5,2,0.3784
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Helal olsun size ne sizi çıkık seviyom!,0,0,,@sidelyaicsesgacrobloxlifek8459,helal çıkık seviyo,Nötr,0.5,3,0.3646
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Bu videodan sonra bu 360 derce videoları nasıl yaoılıyo çözdüm,0,0,,@KhanOfGamesYT,sonra der yaoılıyo çöz,Nötr,0.5,2,0.6721
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Çekim Olmamışki hep yanları gösteriyor,2,0,,@kadiray1311,çek olmamışki yan gösteriyor,Nötr,0.5,2,0.3014
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,abi buneya başım döndü.,0,0,,@osmanakn7620,bune baş,Nötr,0.5,6,0.3149
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Okulda gördüğüm seydi,0,0,,@Betuvkavdes,okul gördük,Nötr,0.5,3,0.364
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Vr gözlüğümü takıp izledim düştüm,1,0,,@egebuken9884,gözlük takıp izledi düş,Nötr,0.5,3,0.694
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,"Telefonda izlediğim halde mylebir başım döndüki anlatamam.
🥴🥴🥴🤕🥴😵",0,0,,@nuranaslyuksek3906,telefo izledik halde mylebir baş döndüki anlatama,Nötr,0.5,2,0.7248
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,orda olsaydım çıkarken sarhoş gibi olurdum yada daha beter,0,0,,@kardashiansylet2346,olsa çıkar sarhoş beter,Nötr,0.5,2,0.4216
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Televizyonda daha iyi bence,0,0,,@gokaysanli45,televizyo,Nötr,0.5,4,0.4395
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Eskiden ne izlerdim ya,0,0,,@Jenniexwq-m-b1m,eski,Nötr,0.5,4,0.4339
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,BENİM OKULA SİNEMA KAMYONU GELMİŞTİ ROLLER COSTER SİNEMESI İDİ AH O GÜNLEEER😭😭😭😭😭,0,0,,@aytenseker4995,okul nema kamyo gelmi şti roller coster nemes günleeer negatif negatif negatif negatif negatif,Negatif,0.67,1,0.6531
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Hızı 2× ya çıkarın gerçekçiliği daha iyi oluyor,0,0,,@mhlk_alcm,hız çıkar gerçekçilik oluyor,Nötr,0.5,5,0.6635
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Benim sanal gözlüğüm var ama hareket etmiyor parmagimla sağa sola dokunarak hareket ediyo bunun nedenini bilen yazabilirmi,0,0,,@YarenurAlbayral,sanal gözlük hareket etmiyor parmagı sak sol dokunarak hareket ediyo yazabilirmi,Nötr,0.5,5,0.4387
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Nerelerden geçildi Bee  geçilmeği  yer kalmadığı,0,0,,@havalıluffy1234,nere geçil bee geçilmek yer kalmadık,Nötr,0.5,5,0.424
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Ne güzel bir şeydi bu yavvv,0,0,,@UZBARKİ,güzel yavvv,Pozitif,0.67,4,0.4396
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Ben oturduğum yerden düşüyorum neredeyse lan,1,0,,@okzlay8357,oturduk yer düşüyor nere,Nötr,0.5,5,0.4236
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Ankarada halamda gözlük var ama burada yoooook!!😭😭😭😭,0,0,,@aliyildirim548,ankara hala gözlük yoooook negatif negatif negatif negatif,Negatif,0.67,1,0.527
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Ekranın önünde birisi. BÖÖÖÖÖÖÖÖ dese Türkiye felç,0,0,,@oguzcoskun9620,ekra biris böööööööö des türki felç,Nötr,0.5,2,0.5038
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Ben bir şey anlamadim:( noldu simdi? Ama guzeldo,2,0,,@zehraelizade3558,anlamadı nol guzeldo,Nötr,0.5,3,0.6208
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,sadece basim dondu😃,0,0,,@rapstars-cakalreckol6804,bas,Nötr,0.5,4,0.4393
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,olumlu bak ın yabancı versiyonunun adı ne acaba,1,0,,@fifareenderz2017,olumlu bak yabancı versiyon,Pozitif,0.67,5,0.3824
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Oyyy aaa siz kimsiniz en son domates salçası yapıyodum ne oldi lin,0,0,,@catankafakas3518,oyyy son domates salças yapıyodu oldi lin,Nötr,0.5,3,0.4265
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Tövbe bismillah karnıma ağrılar girdi,1,0,,@Tuoisteww,tövbe bismillah karn ağrı gir,Nötr,0.5,3,0.6937
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,VR alasım geldi,0,0,,@hypfinsa5661,alas gel,Nötr,0.5,3,0.4878
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Bu videoyu 2021 de izleyenler buradami bi sayimizi bilelim,0,0,,@berkaydemir5908,izleyen buradami say bilel,Nötr,0.5,4,0.4595
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,AA O RAYIN DÜŞTÜĞÜ YERDE ODUM KOPTU😶😶,0,0,,@havanaaltinpinar7269,ray düştük yer odu kop,Nötr,0.5,2,0.3828
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Bende gözlük varda yine aynı olyo kdkdksj bu ne,0,0,,@ravza7329,gözlük aynı olyo kdkdksj,Nötr,0.5,3,0.6168
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Abi birdaha martıya vurma tatlı o kartı,0,0,,@turgaycelen6849,birdah martı vurma tatlı kar,Nötr,0.5,5,0.2742
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Evet öyle ❤,0,0,,@ugurduygulu2783,evet pozitif,Pozitif,0.67,6,0.5205
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Vr var güzel bir şekilde izliyorum,0,0,,@lordhamza2096,güzel şekil izliyor,Pozitif,0.67,4,0.6538
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Abi korkunç karakterler koysaydın,0,0,,@nildazeynepgokturk2966,korkunç karakter koysa,Negatif,0.67,3,0.4944
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,öf aklım çıktı be!,0,0,,@annabellescurse4042,akl çık,Nötr,0.5,2,0.4109
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,hayatta böyle birsey yok inanin,0,0,,@gokcensahin796,hayat birsey ina,Nötr,0.5,4,0.4642
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Sanal gözlük yok tu ama idare ettim normal yine eh,0,0,,@KayraTheSilly,sanal gözlük idar normal,Nötr,0.5,1,0.3655
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Hiç bir zaman buna binmek istemem,0,0,,@BeriniSeviyorum,zama binmek isteme,Nötr,0.5,2,0.6242
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Böyle videolar gelsin,0,0,,@zeynepozgonul3756,gel,Nötr,0.5,3,0.4878
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Ayyyy bu ggg gerçekten harikaydııı bayıldım lütfen devamı gelsin,0,1,,@angeloflife1351,ayyyy ggg gerçek harikaydıı bayıl lütfe deva gel,Nötr,0.5,3,0.4166
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,4:08 düşcekmişim gibi korktum,1,0,,@UluçAbalı,düşcek korkt,Nötr,0.5,4,0.4396
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Başim dönüyor,1,0,,@55prenseselif14,baş dönüyor,Nötr,0.5,3,0.6037
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,İzlerken başım dödü,0,0,,@yagzyunuscil1379,zler baş dödü,Nötr,0.5,1,0.4971
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,bidaha tünele gitmem korktum ben!😱,0,0,,@GokalpMert,bidah tünel gitme korkt negatif,Negatif,0.67,1,0.4401
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Ben ne içtimde bu kadar ne yaşadım yaa,0,0,,@ahmetksa6978,içt yaşadı yaa,Nötr,0.5,5,0.5942
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Hiç bir şey anlamadım. Ama çok güzel olmuş,0,0,,@askoyumbensanane21234,anlamadı güzel,Pozitif,0.67,3,0.3645
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,GöZlüğü nerden bulacaz nerde satıyorlar,1,0,,@TURBO-ud5tf,gözlük ner bulacaz satıyor,Nötr,0.5,5,0.4781
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Sanki ben yaşı onu gibiydim,0,0,,@atillakzltug9927,yaş gip,Nötr,0.5,3,0.3644
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Gözlüksüz adrenalin falan kalmıyor gözlüğünü yoksa zaman kaybı,1,0,,@dogavemanzara1019,gözlüksüz adrenal fala kalmıyor gözlük zama kaybı,Nötr,0.5,3,0.6631
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Patlamadan kurtuldum,0,0,,@Halilaydin-l9p,patlama kurtul,Nötr,0.5,3,0.49
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Olumlubak video yüreğime indilan,1,0,,@alirızaasilkan,olumlubak yürek indila,Nötr,0.5,4,0.4396
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Martı'nın nesi var böyle hala hala,0,0,,@bjesjsjdjrjeskeh254,mar nın nes hal hal,Nötr,0.5,3,0.5625
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Abi ilk defe Türkçe 360 izledim😁,0,0,,@wallpapear-Hacker_phonk123,ilk def türkçe izledi,Nötr,0.5,3,0.6953
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,bilgisiyar çöktü aderece güzel,0,0,,@kayratunayodabas454,bilgisiyar çök adereç güzel,Pozitif,0.67,2,0.3785
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Abi güzel yapmışsında adamın eli var kendisi yok,0,0,,@OsmanRzayev0101,güzel yapmışs ada kendis,Pozitif,0.67,4,0.5236
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Videoyu durdurunca hareket ediyo,0,0,,@beytullahkoksel9118,durdur hareket ediyo,Nötr,0.5,2,0.2956
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Bunu bir koltuk bir telefon iki tane de yetecek birisi de koltuğa binecek oradan sonra oradan sonra o kişi,0,0,,@gulserenprenses4167,kol telefo tane yetecek biris koltuk binecek ora sonra ora sonra kiş,Nötr,0.5,2,0.6477
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Abi film aşırı iyi parti ikisi de gelsin😊😊,0,0,,@Fatma-q3n4r,film aşır parti ikis gel pozitif pozitif,Pozitif,0.67,3,0.372
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,hız tireni  dedik ölüm treni dmedik,0,0,,@muhammetyilmaz883,hız tire dedik tre dmedik,Nötr,0.5,3,0.29
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Duj aynısını attı niye tekrar paylastijizki,0,0,,@aytekinsaygl8699,duj aynı tekrar paylastijizki,Nötr,0.5,3,0.354
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,abi bir like den fazlasını hak ediyorsun,0,0,,@enkrl-yb9jk,lik den fazla hak ediyor,Nötr,0.5,5,0.4232
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Bedeva dan bilet aldık,0,0,,@huseyinbulbul4531,bedeva dan bilet,Nötr,0.5,2,0.628
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Sanal gözlük le denedim harika olur du ordaymissin gibi😊😊,1,0,,@sultansahin4290,sanal gözlük denedi harik ordaymis pozitif pozitif,Pozitif,0.67,6,0.2817
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Bu nə cihaz bozuldu  sandım videodan bu şey anlamadım sa sola,0,0,,@kaktus9868,cihaz bozul anlamadı sol,Nötr,0.5,5,0.3973
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Ucuz ve sağlam vr gözlükleri varmı ve telefona bağlanıyor mu bilenler bilgi ve fiyat yazabilirmi,0,0,,@_irem_01zzz,sağla gözlük varmı telefo bağlanıyor bilen bilgi fiyat yazabilirmi,Nötr,0.5,2,0.5657
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,30 saniyee bakın fatih portakal,0,0,,@furkancpgll,saniyee bak fatih portakal,Nötr,0.5,2,0.3812
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Abi pekkezimi aldı    yemin  ediyom 😨😨😰😩😱😱😱 360  derece  oh of  hayla başım dönünyor  uf basım ın  feleýi şaştı,1,0,,@emirhanors8833,pekkez ediyo negatif negatif negatif negatif negatif dereç baş dönünyor bas fel şaş,Negatif,0.67,1,0.6554
